gene_id,leaf_section_1,leaf_section_2,leaf_section_3,leaf_section_4,leaf_section_5,leaf_section_6,leaf_section_7,leaf_section_8,leaf_section_9,leaf_section_10,leaf_section_11
Os03g0347900,103,NA,NA,NA,71,NA,NA,NA,NA,NA,NA
Os03g0348200,105,NA,94.2999036031576,149,71,1.0725577432214408,18.50961834069461,250,148,122.7324809760182,178
Os03g0348500,107,NA,NA,NA,71,NA,NA,NA,NA,NA,NA
Os03g0348800,109,7,63.67953260558056,9,71,93.2694028860105,108.51543094541911,2,0.5,148.013946898178,0.4
Os03g0348900,111,30,43.085300784201316,NA,71,NA,NA,NA,NA,19.497311035210327,NA
Os03g0349000,113,5,99.4484615585024,3,71,1.0266153556717197,44.68639543461747,3,NA,152.1828032314448,12
Os03g0349200,115,NA,NA,NA,71,NA,NA,NA,NA,NA,NA
Os03g0349600,117,4,94.57088033764943,NA,71,NA,NA,NA,10,107.19433955313458,NA
Os03g0350100,119,8,14.903720397050769,NA,71,NA,NA,NA,6,122.4570450290206,7
Os03g0350300,121,4,82.64790402000882,3,71,NA,NA,NA,NA,53.656699481240956,6
Os03g0351100,123,49,66.66027668499072,53,71,6.985121124153363,116.31793362200159,56,59,105.67855334159297,114
Os03g0351200,125,194,82.91888075450065,138,71,1.6186099011273074,7.641843638510049,103,133,46.15506818930326,94
Os03g0351300,127,30,66.11832321600706,11,71,5.5144745614724835,1.4916075444724575,11,16,148.0059503706845,16
Os03g0351400,129,31,58.80195138472758,19,71,96.59386364202543,103.56638701753248,16,16,119.09850348175961,18
Os03g0351500,1,343,28.45255712164238,407,73,72.99057877984416,2.4276205118845233,325,424,128.8418279810358,637
Os03g0351800,3,32,42.814324049709484,59,73,25.524460353477455,65.91589838653204,73,111,2.889411934310244,158
Os03g0352200,5,8,34.95599874944635,12,73,1.2666884299287047,6.073783405591926,14,16,51.67000665063896,26
Os03g0352300,7,4,111.91339134512668,NA,73,NA,NA,NA,NA,134.46160980284154,9
Os03g0352400,9,34,97.00967094807592,22,73,1.1503801125442703,1.4440272395349432,12,11,4.854780691596301,27
Os03g0352450,11,17,121.39757705234081,10,73,1.604499578515247,6.965581817799783,11,5,151.03929979987737,19
Os03g0352500,13,22,81.02204361305782,29,73,2.421369777573999,3.626139980438403,22,40,145.8140133344166,37
Os03g0352800,15,80,90.50622932027194,49,73,11.013069451635507,1.784555532600738,NA,NA,53.0951655505878,8
Os03g0353400,17,61,83.18985748899247,80,73,1.7667213034791867,24.338405669124224,32,25,124.37621162745545,37
Os03g0353500,19,17,10.297115910689621,7,73,1.6328443130235797,117.83242483275306,NA,8,148.72474934204274,9
Os03g0353600,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os03g0353701,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
Os03g0355100,NA,5,41.459440377250324,NA,NA,NA,NA,NA,NA,3.965389133710522,NA
Os03g0355300,21,NA,61.51171872964591,NA,73,NA,NA,NA,NA,145.34221821230133,2
Os03g0355600,23,39,60.15683505718674,23,73,2.5744188974556055,27.87717205969306,12,6,146.95396275376467,20
Os03g0355700,25,5,98.90650808951875,NA,73,NA,NA,NA,NA,27.35078953686108,NA
Os03g0355800,27,7,NA,NA,73,NA,NA,NA,NA,NA,NA
Os03g0355900,29,NA,63.95050934007239,37,73,5.661244263268723,2.724820495530121,197,284,26.393871746808145,273
Os03g0356300,31,1295,94.57088033764943,744,73,98.30026946271178,94.37925478359941,126,88,140.94768210310747,16
Os03g0356400,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
Os03g0356414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
Os03g0356484,33,19,105.68092645181454,29,73,106.3599136870127,98.78914867805952,31,NA,50.36657266920196,52
Os03g0356582,35,12,95.1128338066331,3,73,72.35427931478635,39.215020942752474,9,13,147.9108805438176,10
Os03g0356638,37,25,104.32604277935539,14,73,NA,NA,7,3,27.33301947576446,11
Os03g0356652,39,64,101.8872521689289,30,73,77.604142534281,1.3278806134620083,49,45,3.7672529524832203,41
Os03g0356700,41,15,41.730417111742156,17,73,5.863031599748757,2.160309803403395,15,8,52.183561416331244,34
Os03g0357200,43,NA,NA,NA,73,NA,NA,NA,NA,NA,NA
Os03g0358000,45,17,61.51171872964591,14,73,78.97508014394778,68.35362808423781,17,16,114.26771237264376,24
Os03g0358100,47,37,4.606604486361147,21,73,25.301949438503144,132.15496133100748,30,43,137.4922937228699,45
Os03g0358975,49,NA,127.35906521116112,NA,73,NA,NA,NA,NA,116.73064284063514,2
Os03g0359100,51,30,15.445673866034435,21,73,55.63994121151425,1.9299385644692928,NA,NA,121.38373333878481,0.6
Os03g0359700,53,13,127.35906521116112,3,73,32.90270041664256,151.52351503004246,5,4,106.55106334143697,7
Os03g0360300,NA,NA,5.419534689836643,11,NA,NA,NA,NA,NA,136.95386087164235,NA
Os03g0360500,55,32,111.64241461063486,45,73,15.908050519462886,8.215602258623532,49,17,142.4990084368423,21
Os03g0360600,57,111,73.16371831279469,107,73,98.30026946271178,90.10299914423021,236,225,150.66168600157422,189
Os03g0360700,59,129,106.49385665529005,97,73,2.987604914427948,1.305003795056131,124,78,151.62393480995615,103
Os03g0360800,61,NA,NA,NA,73,NA,NA,NA,NA,NA,5
Os03g0361500,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os03g0362200,63,NA,NA,NA,73,1.5357717716205719,77.67227988692763,NA,NA,NA,0.5
Os03g0363400,65,34,80.20911340958233,6,73,9.00427842701354,10.905938875401596,NA,NA,12.946378011941746,NA
Os03g0363500,67,74,107.03581012427371,76,73,1.0819900521977528,29.426362983648215,73,75,144.12141501496362,42
Os03g0363600,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os03g0363900,69,10,4.064651017377482,4,73,79.66960438942972,37.4061377044173,5,NA,106.95533223138504,NA
Os03g0363950,NA,5,NA,4,NA,NA,NA,NA,NA,NA,NA
Os03g0364000,71,30,47.691905270562465,47,73,6.179278180091596,5.717368760061016,47,21,149.13790326253914,37
Os03g0364400,73,NA,107.57776359325737,NA,73,110.15096786045628,4.219273547800719,14,NA,107.15169140650268,NA
Os03g0364500,75,7,106.76483338978187,NA,73,54.67408099500697,1.7592865365579227,NA,NA,28.396557632397105,NA
Os03g0364700,77,13,21.407162024854742,NA,73,15.631900818647646,45.686414541950725,9,11,141.72334526997489,13
Os03g0365200,NA,NA,NA,NA,NA,54.67408099500697,12.333974473116514,NA,NA,NA,NA
Os03g0365250,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
Os03g0366000,79,29,36.03990568741368,25,73,13.352582042350107,69.44355459899953,NA,NA,57.02412605905025,NA
Os03g0366200,81,48,112.45534481411036,30,73,120.23036642886142,2.416861030318869,15,13,139.81750621736248,31
Os03g0366700,83,NA,NA,NA,73,NA,NA,NA,NA,NA,NA
Os03g0366900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
Os03g0367000,85,32,101.07432196545341,16,73,139.52695653428856,44.804953093285754,12,12,30.022518222737737,4
Os03g0367101,87,34,71.5378579058437,7,73,NA,NA,NA,NA,106.19832762866909,NA
Os03g0367150,89,44,112.72632154860219,NA,73,NA,NA,NA,NA,141.42391974049684,NA
Os03g0367200,NA,88,106.49385665529005,23,NA,NA,NA,NA,NA,28.397446135451933,NA
Os03g0367800,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os03g0367900,91,67,44.98213792564414,98,73,3.686253626927186,1.6424267056332094,66,30,31.81374038127693,43
Os03g0368900,NA,18,72.07981137482736,11,NA,NA,NA,NA,NA,146.37910127728904,NA
Os03g0369800,93,14,21.407162024854742,6,73,2.6198980120273516,8.744774338971753,7,12,116.00651285094793,24
Os03g0370000,95,81,63.1375791365969,20,73,20.506518578889047,28.665857515463042,35,40,114.79814869637782,26
Os03g0370200,97,5,76.68641586118851,NA,73,1.9797103566612215,25.467683724191673,6,2,150.11436811979834,12
Os03g0370400,99,46,95.38381054112493,7,73,2.4641451602608213,29.211592482978652,NA,NA,100.76246593921334,15
Os03g0370900,101,14,44.98213792564414,2,73,NA,NA,8,NA,7.7042099884391515,3
Os03g0371300,NA,NA,81.83497381653332,NA,NA,NA,NA,NA,NA,45.08708751739646,NA
Os03g0371350,NA,NA,102.97115910689622,NA,NA,NA,NA,NA,NA,107.1667959584348,NA
Os03g0371400,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,11
Os03g0371800,103,14,NA,NA,73,NA,NA,NA,NA,NA,NA
Os03g0372500,105,10,93.4869733996821,11,73,19.119267665065244,18.04108793416571,3,0.5,12.90284136225503,4
Os03g0372700,NA,4,0.8129302034754965,NA,NA,NA,NA,NA,NA,115.538271741052,6
Os03g0374100,107,33,77.499346064664,22,73,2.35859493450659,88.92412036516002,12,20,119.03719677097628,17
Os03g0374400,109,20,62.05367219862956,5,73,2.4002613507066815,1.3696045066152582,5,NA,115.33747005066022,12
Os03g0374575,111,69,112.72632154860219,32,73,74.93324899475438,99.09757127405652,47,12,133.38740960955093,23
Os03g0374600,113,NA,71.80883464033553,NA,73,NA,NA,NA,NA,26.90387250028111,NA
Os03g0375200,115,9,131.4237162285386,16,73,56.12925110671353,1.842350868286756,43,23,104.93043376942532,41
Os03g0375300,NA,NA,131.69469296303043,NA,NA,76.9276240683873,8.88836834313303,NA,NA,131.1821450274605,NA
Os03g0376000,117,NA,NA,NA,73,NA,NA,NA,NA,NA,NA
Os03g0376100,119,157,82.37692728551697,112,73,32.61586928002127,10.781717848646005,131,154,125.45041182074607,227
Os03g0376600,121,559,59.343904853711244,135,73,NA,NA,NA,NA,114.2748203970824,NA
Os03g0376800,123,10,97.82260115155141,20,73,1.1107876022702583,33.81013817792009,22,10,147.9019955132693,25
Os03g0376900,125,14,120.31367011437348,9,73,74.93324899475438,68.38559599486052,10,9,153.18592318034894,NA
Os03g0377300,NA,2,92.13208972722293,2,NA,NA,NA,4,NA,141.491445972664,3
Os03g0377500,127,NA,83.73181095797614,9,73,NA,NA,NA,2,122.23136525309354,0.5
Os03g0377700,129,5,71.26688117135186,4,73,8.321960454926487,6.256336440528005,NA,NA,33.87062495321057,NA
Os03g0378000,1,18,94.57088033764943,4,75,3.232558797308158,1.804131770978974,9,NA,42.90225850556716,18
Os03g0378200,NA,NA,119.22976317640615,NA,NA,NA,NA,NA,NA,146.22450174574846,5
Os03g0379100,3,NA,NA,NA,75,5.661244263268723,1.969594485377188,NA,NA,NA,0.6
Os03g0379300,5,76,108.39069379673288,97,75,5.371509914601204,1.1832312191783945,44,36,1.6028595109150305,36
Os03g0381100,7,NA,NA,NA,75,NA,NA,NA,NA,NA,NA
Os03g0381200,9,21,63.40855587108873,7,75,15.908050519462886,21.753174249255192,8,NA,22.109510016413314,9
Os03g0381300,11,170,30.07841752859337,101,75,2.7612129227616142,23.143485966991346,24,34,118.12115012144558,62
Os03g0382100,13,8,13.277859990099778,172,75,6.179278180091596,19.088241521904497,8,NA,128.89158415210633,NA
Os03g0382350,15,51,79.93813667509049,63,75,3.377220055512328,2.0725781914590335,83,116,34.377960197519045,103
Os03g0383800,17,46,59.885858322694915,43,75,15.631900818647646,25.003581285367773,15,16,34.443709423576536,26
Os03g0385301,19,NA,59.343904853711244,33,75,34.98240314818514,4.676768428354634,18,33,113.20328571295627,22
Os03g0385400,21,232,16.529580804001764,128,75,73.63247400251392,10.703860788545928,91,27,142.81087300908797,35
Os03g0385900,23,16,111.91339134512668,NA,75,10.178531151248217,1.2323563020826185,5,7,119.99589156713887,3
Os03g0386000,25,NA,77.77032279915584,NA,75,21.802687652032134,24.929647519572885,3,NA,26.348558091011768,11
Os03g0386500,27,27,129.52687908709578,16,75,38.183478826956105,12.373445714659521,NA,5,111.90162873762893,33
Os03g0386800,NA,NA,44.44018445666048,NA,NA,45.49117977792635,10.749837095517465,14,33,129.86094098492688,35
Os03g0387000,29,6,31.433301201052533,9,75,1.1107876022702583,1.5130318118419173,NA,5,145.44084205138756,10
Os03g0387100,31,21,131.15273949404678,39,75,10.917062400891922,1.8693955652464471,38,14,107.61015898279545,40
Os03g0387500,33,NA,59.07292811921942,NA,75,NA,NA,NA,NA,142.13561068741643,NA
Os03g0387800,35,NA,NA,6,75,113.08267504764649,11.169130964957585,NA,NA,NA,NA
Os03g0387900,37,244,61.78269546413774,240,75,14.072808146848907,105.35727978044308,394,447,48.90320813789539,547
Os03g0388000,39,NA,NA,NA,75,NA,NA,NA,NA,NA,NA
Os03g0388100,41,24,77.22836933017217,18,75,6.924227938909977,46.01872547097138,119,150,148.5052890874995,148
Os03g0388500,43,9,120.04269337988165,32,75,17.982627823036758,3.4006109385009466,NA,NA,146.22183623658395,NA
Os03g0388900,45,5,31.975254670036193,36,75,52.33214851270253,1.9309916408661207,139,282,153.47557517622383,246
Os03g0389100,47,78,50.13069588098895,77,75,1.3947560123989025,85.29291019941756,19,14,121.27000494776645,15
Os03g0389400,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA
Os03g0389700,49,133,69.0990672954172,71,75,46.29481689353676,9.796244161228476,4,NA,30.663128925270854,NA
Os03g0389900,51,21,81.29302034754964,15,75,13.236180159357579,45.75411040523402,9,17,54.732676680641234,10
Os03g0390000,53,181,12.46492978662428,39,75,54.197456626887046,10.246786848674558,8,10,148.18187397554104,71
Os03g0390200,55,22,129.7978558215876,38,75,82.50931886217685,4.430898872786203,30,32,113.50804226076329,33
Os03g0390400,57,280,101.34529869994523,101,75,47.9449325499815,1.5326124587443455,29,9,55.20269479664681,29
Os03g0390600,59,413,38.207719563348334,148,75,42.413734892531764,1.1616689718825541,297,226,122.38063376630514,175
Os03g0390700,61,31,46.60799833259513,35,75,116.0924106643491,9.716412864155616,21,24,127.71076359223599,12
Os03g0390900,63,NA,110.55850767266752,3,75,35.29004610476531,3.3802665230020597,NA,8,139.8237257387463,NA
Os03g0391000,65,12,93.21599666519026,7,75,2.6198980120273516,117.33760739480218,5,4,9.68912581293149,5
Os03g0391300,67,NA,76.68641586118851,NA,75,NA,NA,NA,NA,139.9347886206002,NA
Os03g0391700,69,41,132.2366464320141,27,75,3.3477789502268545,2.0727397119925897,3,NA,154.21836373006252,7
Os03g0392050,71,74,80.48009014407415,37,75,6.924227938909977,18.204914772134217,NA,NA,112.59821513261639,24
Os03g0392250,73,NA,NA,1,75,NA,NA,NA,NA,NA,0.4
Os03g0392300,75,38,132.2366464320141,14,75,19.119267665065244,4.7019836621486535,14,NA,109.74967433882837,NA
Os03g0392400,77,10,102.7001823724044,10,75,42.04399077932745,75.41764150456565,11,9,49.84057886074204,9
Os03g0392600,79,59,49.046788943021625,NA,75,NA,NA,NA,NA,56.4457105703553,NA
Os03g0393375,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os03g0393700,81,NA,NA,NA,75,NA,NA,NA,NA,NA,NA
Os03g0394900,83,NA,NA,NA,75,NA,NA,NA,NA,NA,NA
Os03g0395000,85,88,129.25590235260395,55,75,16.913561182718663,6.821082605471475,11,NA,153.15660257953954,NA
Os03g0395100,87,NA,NA,NA,75,NA,NA,NA,NA,NA,NA
Os03g0395300,89,26,42.27237058072582,12,75,27.61721219017855,151.7598611148681,6,11,126.65344495698717,8
Os03g0395600,91,30,51.21460281895629,19,75,2.338033750855186,44.36024845118143,22,20,113.22994080460121,29
Os03g0395700,NA,3,NA,6,NA,NA,NA,NA,2,NA,NA
Os03g0395801,93,NA,NA,NA,75,NA,NA,NA,NA,NA,NA
Os03g0395900,95,76,90.77720605476378,84,75,1.0819900521977528,35.423035557852884,73,37,35.41395475945193,58
Os03g0396000,97,NA,NA,NA,75,NA,NA,NA,NA,NA,NA
Os03g0397300,99,7,70.45395096787637,NA,75,2.52972926012791,7.611532274746613,NA,NA,149.59903634799642,6
Os03g0397600,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os03g0397700,101,21,47.691905270562465,65,75,1.140351609380418,12.766215757874555,NA,NA,58.05745511181865,NA
Os03g0398250,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os03g0398600,NA,NA,78.58325300263132,NA,NA,NA,NA,NA,NA,12.951709030270731,NA
Os03g0399466,NA,NA,59.07292811921942,NA,NA,NA,NA,NA,NA,112.13263953188498,NA
Os03g0399532,103,0.4,44.98213792564414,2,75,128.95401048362643,1.4503427911541338,8,16,36.09987911778143,20
Os03g0399600,105,2,68.28613709194171,1,75,5.711030491953381,2.483301549289523,6,6,31.73732911856147,8
Os03g0399800,107,683,137.11422765286707,567,75,6.34374186664923,8.28310270284201,176,124,151.52353396476022,70
Os03g0399900,NA,9,61.51171872964591,NA,NA,NA,NA,NA,NA,38.724517141752045,NA
Os03g0400600,109,10,NA,NA,75,23.18078454045549,95.60064804735525,NA,NA,NA,NA
Os03g0400700,NA,NA,NA,15,NA,112.09687048433217,6.403326781694832,NA,NA,NA,NA
Os03g0400901,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
Os03g0401100,111,10,92.40306646171476,23,75,52.792368950516426,1.4619171761501213,37,29,107.73721491963629,61
Os03g0401200,113,12,93.4869733996821,3,75,1.5905122634321025,123.45356747002248,3,5,7.00940059956135,4
Os03g0401300,115,48,16.25860406950993,NA,75,NA,NA,NA,NA,104.77228022566541,NA
Os03g0401366,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os03g0401951,117,NA,NA,NA,75,NA,NA,NA,NA,NA,NA
Os03g0402000,119,8,48.77581220852979,NA,75,1.4444701896527532,123.559439777902,NA,NA,51.62469299484258,NA
Os03g0402400,121,53,107.57776359325737,8,75,NA,NA,NA,NA,109.29476077475493,NA
Os03g0402800,123,51,44.71116119115231,69,75,141.99180887372006,1,21,22,12.527004570061537,17
Os03g0403100,125,2,NA,3,75,NA,NA,NA,NA,NA,NA
Os03g0404500,127,NA,NA,NA,75,NA,NA,NA,NA,NA,NA
Os03g0404800,NA,22,83.73181095797614,NA,NA,NA,NA,NA,NA,19.899802919048746,NA
Os03g0405000,129,8,111.91339134512668,15,75,2.421369777573999,1.3074468267677455,5,NA,137.6762138552199,2
Os03g0405100,1,12,29.53646405960971,5,77,1.1304105302554643,8.810441050548983,13,16,111.15795168073542,4
Os03g0405200,3,31,43.89823098767681,59,77,2.7854956372368713,1.246651980750077,12,NA,45.2114779450728,NA
Os03g0405500,5,4,NA,NA,77,NA,NA,NA,NA,NA,NA
Os03g0405900,7,50,104.86799624833905,11,77,96.59386364202543,9.73232690842751,NA,3,103.41020504260956,5
Os03g0406200,9,NA,75.0605554542375,16,77,NA,NA,NA,NA,28.500512489812323,6
Os03g0406900,NA,5,NA,5,NA,NA,NA,NA,NA,NA,2
Os03g0407000,11,NA,30.349394263085202,13,77,NA,NA,14,NA,154.01667353661588,NA
Os03g0407050,13,20,7.5873485657713005,10,77,1.1107876022702583,1.998351312746479,16,5,153.5555404511586,5
Os03g0407100,NA,NA,80.20911340958233,NA,NA,NA,NA,NA,NA,23.66172485320298,NA
Os03g0408300,15,121,103.5131125758799,49,77,1.4571731785799082,6.971555417736075,NA,26,97.52120679519004,42
Os03g0408500,17,13,14.361766928067105,NA,77,118.14327350206841,17.75101252692613,NA,NA,152.99756053272478,NA
Os03g0409100,19,9,77.22836933017217,7,77,1.0632076609277532,2.640370318295537,NA,NA,136.71840756211213,NA
Os03g0410100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
Os03g0410300,21,46,58.80195138472758,16,77,8.84797210961565,57.899315963245336,24,24,136.77882576984067,35
Os03g0410700,23,119,73.70567178177835,124,77,1.9115748753703272,58.69433240167145,33,24,104.58391757804125,24
Os03g0410900,25,NA,NA,NA,77,NA,NA,NA,NA,NA,13
Os03g0411000,27,12,51.48557955344811,11,77,1,21.285316286804488,NA,NA,125.01593382693373,8
Os03g0411100,29,22,129.52687908709578,10,77,9.742539685247483,17.32732134147435,5,4,132.79655507808835,11
Os03g0411300,31,10,NA,NA,77,NA,NA,NA,NA,NA,NA
Os03g0411500,33,113,59.885858322694915,80,77,8.321960454926487,80.14407485068192,NA,NA,5.512272952171203,NA
Os03g0411800,35,NA,NA,NA,77,NA,NA,NA,NA,NA,NA
Os03g0412200,37,4,16.800557538493596,3,77,1.0176657787187218,2.0948241833995955,3,NA,148.16765792666374,4
Os03g0412300,39,154,41.730417111742156,142,77,45.49117977792635,104.26281030457612,15,6,21.109055576673665,5
Os03g0412800,NA,4,2.980744079410154,3,NA,NA,NA,NA,NA,110.17349029598275,NA
Os03g0412900,41,9,133.32055336998144,8,77,14.831882590938976,100.53659840727008,NA,NA,153.6790423757801,NA
Os03g0413000,43,122,80.751066878566,179,77,95.75180121711058,78.42037038656576,162,73,12.944601005832084,69
Os03g0413100,45,18,132.2366464320141,28,77,2.8347035867862624,2.277521060127882,16,14,114.57158041739594,16
Os03g0413400,47,41,81.29302034754964,20,77,17.67046529330832,1.7770615919661805,4,3,114.20285164964109,21
Os03g0414400,49,69,76.14446239220484,87,77,14.574414214471137,115.55899758016339,72,101,101.89708434023245,38
Os03g0415200,51,16,NA,9,77,NA,NA,NA,NA,NA,NA
Os03g0416200,53,70,59.614881588203076,14,77,NA,NA,NA,NA,4.4416267710999096,4
Os03g0416500,55,7,84.00278769246798,NA,77,NA,NA,NA,NA,5.433196180291247,7
Os03g0417800,57,10,16.529580804001764,NA,77,NA,NA,NA,NA,149.77584845590778,NA
Os03g0417900,59,17,118.95878644191433,1,77,8.46897436682917,96.46125740812901,3,5,146.76115759086636,10
Os03g0418600,61,16,50.94362608446445,9,77,12.893027642955017,145.86935704450931,6,4,99.83664575607948,4
Os03g0418700,63,NA,NA,2,77,NA,NA,NA,NA,NA,NA
Os03g0419100,65,5,60.15683505718674,11,77,73.63247400251392,9.313835468039546,6,5,10.869057869746989,7
Os03g0421400,67,18,132.77859990099776,22,77,40.243060870678264,72.02858298296258,NA,NA,112.42673404303403,4
Os03g0421800,69,52,62.866602402105066,19,77,NA,NA,NA,NA,106.76252706848673,NA
Os03g0422300,NA,11,107.8487403277492,NA,NA,NA,NA,NA,NA,3.7477058852769396,NA
Os03g0422800,71,NA,27.63962691816688,NA,77,NA,NA,NA,NA,144.91751375209213,NA
Os03g0422900,NA,NA,64.76343954354789,NA,NA,NA,NA,NA,NA,4.424745213058122,NA
Os03g0423000,73,14,93.75795013417394,NA,77,41.31414424907003,104.35222484786692,7,NA,138.8072782440197,NA
Os03g0423200,75,NA,6.23246489331214,35,77,NA,NA,18,16,133.20082396803642,33
Os03g0423800,77,3,102.7001823724044,3,77,31.77029166749658,26.025443221974164,4,6,54.12671759724653,18
Os03g0423850,79,40,95.38381054112493,61,77,13.470007589133917,43.67421730087005,55,63,54.150707179726965,33
Os03g0424000,81,4,NA,NA,77,109.19072061900596,8.860704964471765,NA,NA,NA,NA
Os03g0424200,83,6,110.01655420368387,2,77,106.3599136870127,68.17275865914822,NA,NA,137.68243337660374,2
Os03g0424500,85,83,46.337021598103306,10,77,NA,NA,10,NA,54.31152623265137,19
Os03g0424600,87,NA,NA,NA,77,NA,NA,NA,NA,NA,6
Os03g0424800,89,142,44.16920772216864,12,77,1.845784405709604,51.08808850893222,13,36,13.600316260297323,71
Os03g0425000,91,148,75.873485657713,106,77,32.33153860992384,1.6109892310203298,6,NA,101.89797284328729,4
Os03g0425100,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
Os03g0425200,93,149,127.90101868014477,128,77,1.6616897793395777,6.0591280483478505,122,129,107.08505367739038,95
Os03g0425300,95,NA,78.58325300263132,3,77,19.457024416900307,1.4081331096775724,NA,NA,2.2363621890094967,NA
Os03g0425800,97,62,42.00139384623399,84,77,2.338033750855186,12.110153810224164,50,44,57.00457899184397,61
Os03g0426800,99,32,62.3246489331214,111,77,31.77029166749658,104.59647262716774,142,147,137.30304257219092,139
Os03g0426900,101,106,108.11971706224104,43,77,122.35432947746456,1.262588517622384,77,105,52.50164550996073,187
Os03g0427000,103,6,68.55711382643354,NA,77,NA,NA,NA,6,148.5337211852541,NA
Os03g0427100,105,6,NA,5,77,NA,NA,NA,5,NA,NA
Os03g0427900,107,16,49.58874241200529,7,77,12.558771473390866,100.68556855274953,2,9,140.02363892608327,15
Os03g0428800,109,89,42.54334731521766,190,77,1.7667213034791867,40.53240659107856,329,241,128.25985848012152,422
Os03g0429000,111,NA,94.84185707214125,NA,77,NA,NA,NA,NA,2.1830520057196394,NA
Os03g0429800,113,40,83.18985748899247,33,77,53.72498725843339,12.921354168539816,21,10,37.581902213239445,25
Os03g0430000,115,5,NA,18,77,NA,NA,NA,NA,NA,6
Os03g0430400,117,29,129.25590235260395,8,77,5.232251675299166,2.0645181923738787,5,10,100.1156357152964,27
Os03g0431100,119,417,49.31776567751346,187,77,37.85061220830768,17.1192833093192,27,72,138.41722540294893,104
Os03g0431200,121,15,46.87897506708697,28,77,1.120556113045446,61.772895700024044,54,126,56.988585936857014,119
Os03g0431500,123,12,70.99590443686003,18,77,72.99057877984416,14.13832879514261,7,24,152.27609605220206,12
Os03g0431550,125,11,62.05367219862956,5,77,105.43271517298572,12.844051177175297,12,NA,25.8643239261289,4
Os03g0431600,127,6,94.02892686866576,NA,77,2.3793369377346965,102.18746464697588,11,NA,21.473341829154357,NA
Os03g0431800,129,12,82.10595055102515,11,77,34.98240314818514,2.941527399629556,18,7,139.3812512174405,11
Os03g0432000,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA
Os03g0432277,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os03g0432900,1,46,98.36455462053507,36,79,2.35859493450659,17.54745710406121,46,46,49.854794909619336,40
Os03g0433200,3,NA,NA,NA,79,NA,NA,NA,NA,NA,NA
Os03g0434800,5,NA,NA,NA,79,NA,NA,NA,NA,NA,NA
Os03g0437600,7,NA,40.104556704791165,NA,79,NA,NA,5,4,125.58901829729969,NA
Os03g0438100,9,81,108.93264726571654,108,79,41.31414424907003,90.80083085506304,62,38,54.106282026985426,44
Os03g0438200,NA,NA,79.93813667509049,NA,NA,NA,NA,NA,NA,113.67152682285219,NA
Os03g0438400,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os03g0439500,11,101,12.735906521116112,19,79,37.19355902481359,3.706999033329845,7,NA,155.68172826136907,2
Os03g0439700,13,51,13.277859990099778,105,79,1.2230929486359992,8.405349088713429,330,366,101.03168236482712,480
Os03g0439800,15,NA,72.07981137482736,15,79,8.694379131777005,3.2675987325533598,14,15,28.510286023415464,33
Os03g0440900,17,48,80.20911340958233,63,79,1.5492776867646036,5.52594159626699,99,78,3.838333196869696,114
Os03g0441000,19,NA,98.36455462053507,3,79,18.300304946939644,4.927057533174416,3,2,28.424101227096862,9
Os03g0441400,21,3,28.45255712164238,NA,79,NA,NA,NA,NA,154.0228930579997,NA
Os03g0441500,23,25,60.698788526170404,12,79,1.5766468835528402,13.333594448205602,7,NA,139.98721030083522,18
Os03g0444900,25,NA,NA,NA,79,2.6198980120273516,24.253204949718537,NA,NA,NA,7
Os03g0448500,27,4,60.15683505718674,2,79,NA,NA,NA,NA,129.8094078077467,4
Os03g0448600,29,6,97.82260115155141,13,79,NA,NA,NA,5,48.78503723160287,22
Os03g0448700,31,15,29.265487325117878,30,79,74.93324899475438,45.05354460365048,15,15,125.62455841949293,20
Os03g0452300,33,863,90.77720605476378,676,79,1.1707024730548956,74.3323608116703,100,54,143.10319051412733,81
Os03g0453800,35,20,110.28753093817569,10,79,2.5076762033927986,1.2478183322515675,NA,20,145.18228766243175,48
Os03g0454100,37,70,79.66715994059867,67,79,9.325223660290336,13.747197326126575,34,22,47.773032252150415,26
Os03g0454300,39,12,129.52687908709578,8,79,89.27426222248778,6.720830022055842,3,4,137.08269381459283,NA
